"B19013_001E","B19013_001M","GEO_ID","NAME"
"Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","id","Geographic Area Name"
"75000","18135","1500000US530530632004","Block Group 4, Census Tract 632, Pierce County, Washington"
"60000","29723","1500000US530530633011","Block Group 1, Census Tract 633.01, Pierce County, Washington"
"88352","77472","1500000US530530633012","Block Group 2, Census Tract 633.01, Pierce County, Washington"
"67361","24287","1500000US530530633013","Block Group 3, Census Tract 633.01, Pierce County, Washington"
"61341","4329","1500000US530530633021","Block Group 1, Census Tract 633.02, Pierce County, Washington"
"-","**","1500000US530530633022","Block Group 2, Census Tract 633.02, Pierce County, Washington"
"60078","41910","1500000US530530633023","Block Group 3, Census Tract 633.02, Pierce County, Washington"
"52407","46589","1500000US530530634011","Block Group 1, Census Tract 634.01, Pierce County, Washington"
"37761","12267","1500000US530530634012","Block Group 2, Census Tract 634.01, Pierce County, Washington"
"64482","30672","1500000US530530634013","Block Group 3, Census Tract 634.01, Pierce County, Washington"
"54462","22307","1500000US530530634021","Block Group 1, Census Tract 634.02, Pierce County, Washington"
"-","**","1500000US530530634022","Block Group 2, Census Tract 634.02, Pierce County, Washington"
"48750","11619","1500000US530530634023","Block Group 3, Census Tract 634.02, Pierce County, Washington"
"77417","32543","1500000US530530635011","Block Group 1, Census Tract 635.01, Pierce County, Washington"
"44091","31091","1500000US530530635012","Block Group 2, Census Tract 635.01, Pierce County, Washington"
"50744","20607","1500000US530530635013","Block Group 3, Census Tract 635.01, Pierce County, Washington"
"41916","13204","1500000US530530635021","Block Group 1, Census Tract 635.02, Pierce County, Washington"
"75481","32274","1500000US530530635022","Block Group 2, Census Tract 635.02, Pierce County, Washington"
"53136","14417","1500000US530530635023","Block Group 3, Census Tract 635.02, Pierce County, Washington"
"51458","16464","1500000US530530635024","Block Group 4, Census Tract 635.02, Pierce County, Washington"
"101161","23590","1500000US530530701001","Block Group 1, Census Tract 701, Pierce County, Washington"
"-","**","1500000US530530701002","Block Group 2, Census Tract 701, Pierce County, Washington"
"94022","30541","1500000US530530701003","Block Group 3, Census Tract 701, Pierce County, Washington"
"97936","32935","1500000US530530701004","Block Group 4, Census Tract 701, Pierce County, Washington"
"85559","14823","1500000US530530702041","Block Group 1, Census Tract 702.04, Pierce County, Washington"
"108211","44038","1500000US530530702042","Block Group 2, Census Tract 702.04, Pierce County, Washington"
"86563","53181","1500000US530530702043","Block Group 3, Census Tract 702.04, Pierce County, Washington"
"45450","15616","1500000US530530702051","Block Group 1, Census Tract 702.05, Pierce County, Washington"
"76458","27774","1500000US530530702052","Block Group 2, Census Tract 702.05, Pierce County, Washington"
"131500","32036","1500000US530530702053","Block Group 3, Census Tract 702.05, Pierce County, Washington"
"81406","19262","1500000US530530702061","Block Group 1, Census Tract 702.06, Pierce County, Washington"
"103448","15827","1500000US530530702062","Block Group 2, Census Tract 702.06, Pierce County, Washington"
"104792","23520","1500000US530530702063","Block Group 3, Census Tract 702.06, Pierce County, Washington"
"88095","39913","1500000US530530702071","Block Group 1, Census Tract 702.07, Pierce County, Washington"
"113299","49475","1500000US530530702072","Block Group 2, Census Tract 702.07, Pierce County, Washington"
"101141","24358","1500000US530530702073","Block Group 3, Census Tract 702.07, Pierce County, Washington"
"149196","18589","1500000US530530702081","Block Group 1, Census Tract 702.08, Pierce County, Washington"
"115080","12185","1500000US530530702082","Block Group 2, Census Tract 702.08, Pierce County, Washington"
"129605","23407","1500000US530530702083","Block Group 3, Census Tract 702.08, Pierce County, Washington"
"91103","11075","1500000US530530702091","Block Group 1, Census Tract 702.09, Pierce County, Washington"
"75213","8465","1500000US530530702092","Block Group 2, Census Tract 702.09, Pierce County, Washington"
"59954","27909","1500000US530530702093","Block Group 3, Census Tract 702.09, Pierce County, Washington"
"73813","27333","1500000US530530703071","Block Group 1, Census Tract 703.07, Pierce County, Washington"
"149833","95152","1500000US530530703072","Block Group 2, Census Tract 703.07, Pierce County, Washington"
"158977","29168","1500000US530530703073","Block Group 3, Census Tract 703.07, Pierce County, Washington"
"103224","54849","1500000US530530703074","Block Group 4, Census Tract 703.07, Pierce County, Washington"
"95667","19965","1500000US530530703081","Block Group 1, Census Tract 703.08, Pierce County, Washington"
"99698","18720","1500000US530530703082","Block Group 2, Census Tract 703.08, Pierce County, Washington"
"68850","14108","1500000US530530703083","Block Group 3, Census Tract 703.08, Pierce County, Washington"
"87500","28338","1500000US530530703091","Block Group 1, Census Tract 703.09, Pierce County, Washington"
"116083","17418","1500000US530530703092","Block Group 2, Census Tract 703.09, Pierce County, Washington"
"73167","22954","1500000US530530703093","Block Group 3, Census Tract 703.09, Pierce County, Washington"
"106964","90079","1500000US530530703094","Block Group 4, Census Tract 703.09, Pierce County, Washington"
"98208","17943","1500000US530530703101","Block Group 1, Census Tract 703.10, Pierce County, Washington"
"88750","19123","1500000US530530703102","Block Group 2, Census Tract 703.10, Pierce County, Washington"
"101883","16994","1500000US530530703103","Block Group 3, Census Tract 703.10, Pierce County, Washington"
"124712","27618","1500000US530530703104","Block Group 4, Census Tract 703.10, Pierce County, Washington"
"107934","10824","1500000US530530703111","Block Group 1, Census Tract 703.11, Pierce County, Washington"
"99297","28255","1500000US530530703112","Block Group 2, Census Tract 703.11, Pierce County, Washington"
"101050","22882","1500000US530530703113","Block Group 3, Census Tract 703.11, Pierce County, Washington"
"128060","37115","1500000US530530703121","Block Group 1, Census Tract 703.12, Pierce County, Washington"
"107273","24584","1500000US530530703122","Block Group 2, Census Tract 703.12, Pierce County, Washington"
"133807","36366","1500000US530530703123","Block Group 3, Census Tract 703.12, Pierce County, Washington"
"121902","19197","1500000US530530703124","Block Group 4, Census Tract 703.12, Pierce County, Washington"
"87266","42246","1500000US530530703131","Block Group 1, Census Tract 703.13, Pierce County, Washington"
"104018","85109","1500000US530530703132","Block Group 2, Census Tract 703.13, Pierce County, Washington"
"76450","32618","1500000US530530703133","Block Group 3, Census Tract 703.13, Pierce County, Washington"
"109853","29958","1500000US530530703134","Block Group 4, Census Tract 703.13, Pierce County, Washington"
"112821","27620","1500000US530530703135","Block Group 5, Census Tract 703.13, Pierce County, Washington"
"111389","8825","1500000US530530703141","Block Group 1, Census Tract 703.14, Pierce County, Washington"
"114500","17394","1500000US530530703142","Block Group 2, Census Tract 703.14, Pierce County, Washington"
"103438","23754","1500000US530530703151","Block Group 1, Census Tract 703.15, Pierce County, Washington"
"121154","24856","1500000US530530703152","Block Group 2, Census Tract 703.15, Pierce County, Washington"
"165446","42921","1500000US530530703153","Block Group 3, Census Tract 703.15, Pierce County, Washington"
"128929","47517","1500000US530530703154","Block Group 4, Census Tract 703.15, Pierce County, Washington"
"127516","40984","1500000US530530703161","Block Group 1, Census Tract 703.16, Pierce County, Washington"
"87978","19207","1500000US530530703162","Block Group 2, Census Tract 703.16, Pierce County, Washington"
"184210","30016","1500000US530530703163","Block Group 3, Census Tract 703.16, Pierce County, Washington"
"72857","21250","1500000US530530703164","Block Group 4, Census Tract 703.16, Pierce County, Washington"
"81172","15709","1500000US530530704011","Block Group 1, Census Tract 704.01, Pierce County, Washington"
"86141","53740","1500000US530530704012","Block Group 2, Census Tract 704.01, Pierce County, Washington"
"98500","35696","1500000US530530704031","Block Group 1, Census Tract 704.03, Pierce County, Washington"
"77750","24297","1500000US530530704032","Block Group 2, Census Tract 704.03, Pierce County, Washington"
"81698","5585","1500000US530530704033","Block Group 3, Census Tract 704.03, Pierce County, Washington"
"74250","35752","1500000US530530704041","Block Group 1, Census Tract 704.04, Pierce County, Washington"
"83500","18940","1500000US530530704042","Block Group 2, Census Tract 704.04, Pierce County, Washington"
"114643","39451","1500000US530530704043","Block Group 3, Census Tract 704.04, Pierce County, Washington"
"95357","40346","1500000US530530704044","Block Group 4, Census Tract 704.04, Pierce County, Washington"
"97692","25984","1500000US530530707031","Block Group 1, Census Tract 707.03, Pierce County, Washington"
"72900","28758","1500000US530530707032","Block Group 2, Census Tract 707.03, Pierce County, Washington"
"88625","52735","1500000US530530707033","Block Group 3, Census Tract 707.03, Pierce County, Washington"
"75592","21989","1500000US530530707034","Block Group 4, Census Tract 707.03, Pierce County, Washington"
"67188","22321","1500000US530530707035","Block Group 5, Census Tract 707.03, Pierce County, Washington"
"65321","11470","1500000US530530711001","Block Group 1, Census Tract 711, Pierce County, Washington"
"79805","38603","1500000US530530711002","Block Group 2, Census Tract 711, Pierce County, Washington"
"79276","28372","1500000US530530712051","Block Group 1, Census Tract 712.05, Pierce County, Washington"
"95363","17483","1500000US530530712052","Block Group 2, Census Tract 712.05, Pierce County, Washington"
"114500","21266","1500000US530530712053","Block Group 3, Census Tract 712.05, Pierce County, Washington"
"154643","53154","1500000US530530712054","Block Group 4, Census Tract 712.05, Pierce County, Washington"
"70790","36665","1500000US530530712061","Block Group 1, Census Tract 712.06, Pierce County, Washington"
"56471","18076","1500000US530530712062","Block Group 2, Census Tract 712.06, Pierce County, Washington"
"98039","64942","1500000US530530712063","Block Group 3, Census Tract 712.06, Pierce County, Washington"
"134141","62231","1500000US530530712064","Block Group 4, Census Tract 712.06, Pierce County, Washington"
"118657","33902","1500000US530530712065","Block Group 5, Census Tract 712.06, Pierce County, Washington"
"92740","56262","1500000US530530712071","Block Group 1, Census Tract 712.07, Pierce County, Washington"
"99940","18961","1500000US530530712072","Block Group 2, Census Tract 712.07, Pierce County, Washington"
"41675","16653","1500000US530530712073","Block Group 3, Census Tract 712.07, Pierce County, Washington"
"50167","13768","1500000US530530712074","Block Group 4, Census Tract 712.07, Pierce County, Washington"
"111250","25570","1500000US530530712091","Block Group 1, Census Tract 712.09, Pierce County, Washington"
"134868","20446","1500000US530530712092","Block Group 2, Census Tract 712.09, Pierce County, Washington"
"117885","53631","1500000US530530712093","Block Group 3, Census Tract 712.09, Pierce County, Washington"
"122250","17432","1500000US530530712101","Block Group 1, Census Tract 712.10, Pierce County, Washington"
"156196","34481","1500000US530530712102","Block Group 2, Census Tract 712.10, Pierce County, Washington"
"106719","29885","1500000US530530712103","Block Group 3, Census Tract 712.10, Pierce County, Washington"
"101250","55273","1500000US530530712104","Block Group 4, Census Tract 712.10, Pierce County, Washington"
"51434","16856","1500000US530530712111","Block Group 1, Census Tract 712.11, Pierce County, Washington"
"51042","18629","1500000US530530712112","Block Group 2, Census Tract 712.11, Pierce County, Washington"
